Review Id,Review Title,Reviewer ID,Writer ID,Feedback Type,Comment Text,Comment Date,Comment Word Count,Writer Helpfulness Rating,Instructor Endorsed,Revision Plan Count
1,Tagasiside kirjutamisülesande näidetele,241982,243177,rating explanation,Esimene ja viimane pole minu arust konkreetne näide. Aga Alari Kivisaare näide on muidu hea.,25/03/2022 14:49,15,,, 
1,Tagasiside kirjutamisülesande näidetele,241982,243177,likert explanation,"Kaks näidet on konkreetsed ning omavad tausta, mida saab faktiliselt kotrollida.",25/03/2022 14:49,11,,, 
1,Tagasiside kirjutamisülesande näidetele,241982,243177,contextual comment,"Vastutuse mittevõtmine on tõsine probleem, mis algab juba ka kooliealistel ning sellest on tingitud ka kooli kiusamine mida ei saa kontrollida, need lapsed saavad kahju ning ei julge enam rääkida kuna rünnakud lähevad nende suhtes hullemaks.",25/03/2022 14:49,36,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241982,243177,contextual comment,"Poliitilise ähvarduse taga võib Venemaal olla ka see, et Putin ei taha, et inimeste silmad avatakse kuna see kujutab ohtu tema valitsusele, kõik, kes kujutavad ohtu kõrvaldatakse.",25/03/2022 14:49,27,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241982,243177,contextual comment,"Mõtete levik võib ka olla Alati KIvisaare teema, et see levib internetis kiiresti. SInna tuleb konkreetne näide mõelda.",25/03/2022 14:49,18,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241982,243177,contextual comment,"Maailmapiltide erinevuse teemal on koolikohustuslikust kirjandusest mitmeid näiteid näiteks Faust, mille saaks siia sisse tuua.(nn hea ja kurjuse pool, sildistamine)",25/03/2022 14:49,20,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,243067,242359,rating explanation,Põhjalik ja kirjeldav,25/03/2022 13:34,3,,, 
1,Tagasiside kirjutamisülesande näidetele,243067,242359,likert explanation,,25/03/2022 13:34,0,,, 
1,Tagasiside kirjutamisülesande näidetele,243067,242246,likert explanation,"Ei ja jah kui ülesanne oli sõnavabaduse ja vastutuse seosed tänapäeva ühiskonnas siis minu arusaamine on et peab täna päeva ühiskonnas välja tooma seoseid vstutuse ja sõnavabaduse vahel. Muidugi sõltub kuidas mõistetakse ülesannet, mina mõistsin nii, kas see õige seda ma ei tea.",25/03/2022 13:33,43,,, 
1,Tagasiside kirjutamisülesande näidetele,243067,242246,rating explanation,,25/03/2022 13:33,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242273,242495,rating explanation,Kõik näited on väga head.,24/03/2022 17:10,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242273,242495,likert explanation,,24/03/2022 17:10,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242273,242091,rating explanation,Kolmas näide on hästi mõistetav,24/03/2022 17:04,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242273,242091,likert explanation,Näited on õigest valdkonnast toodud,24/03/2022 17:04,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242273,242091,contextual comment,"2. Soovitan pikemalt sellest kirjutada, kes vastutasid juhtunu eest ning sõnavabaduse julmust rohkem lahti seletada.",24/03/2022 17:04,15,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,242312,rating explanation,Fred Jüssi tsitaat meeldib mulle kõige enam.,24/03/2022 12:18,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,242312,likert explanation,Tundub hästi.,24/03/2022 12:18,2,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,242312,contextual comment,"Sa pole otsesel sõnastanud, kuidas on need asjad seotud vastutusega. Olemasolev materjal ju sobib, kuid vajab natuke ümber sõnastamist, et rõhuasetus oleks ülesande püstitusega kooskõlas.",24/03/2022 12:18,25,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242465,242312,contextual comment,"Selles plokis on hästi, sest mõlemad näited on seotud nii sõnavabaduse kui ka vastutusega!",24/03/2022 12:18,14,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242084,rating explanation,"Mulle meeldib autori esimene näide, sest see võtab väga hästi kokku sõnavabaduse ja vastutuse, kuid enda näol. Mõtlen just seda, et mitte ei ole Indrek teinud kuidagi teistele halba oma sõnadega, vaid võttis just vastutuse enda näol ja sai koolist välja visatud. ",24/03/2022 12:10,42,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242084,likert explanation,Mõlemad teemad on väga üldised ehk sobivad nii tänapäeva ühiskonda kui ka varasemasse. ,24/03/2022 12:10,13,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242084,contextual comment,See näide võtab kokku sõnavabaduse/arvamuse avaldamise ja sellega kaasneva vastutuse seose. Indrek ütles seda ja siis juhtus vot nii. Sobib.,24/03/2022 12:10,20,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242084,contextual comment,"Kirjutasid, et publik vist sai sellest lohutust. Sellega nagu ütled ära, et nii võis olla, aga mul on tunne, et sinna oleks vaja lisada veel mingisugust selgitust. Muidu seletad ilusti ära, kuidas oli sõnavabadus ja vastutus seotud.",24/03/2022 12:10,37,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,241876,rating explanation,"Teine meeldib rohkem, sest see on paremini lahti seletatud. Esimese puhul on aga nii, et ma ei saa aru, millest artikkel räägib. Võiksid seda lahti sõnastada, et oleks arussaadavam vahe sinu mõtete ja artikli sisu vahel.",24/03/2022 12:10,36,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,241876,likert explanation,Nii on.,24/03/2022 12:10,2,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,241876,contextual comment,"Sobib hästi, sest toob välja sõnavabaduse loomuses peituva nõrkuse, mis väljendub võimetuses vastutust peale suruda.",24/03/2022 12:10,15,,, 
1,Tagasiside kirjutamisülesande näidetele,242465,241876,contextual comment,"See sobib ka, kuigi seos vastutuse ja sõnavabaduse vahel on väitena kuidagi peidus.",24/03/2022 12:10,13,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242060,rating explanation,Minu jaoks on kõige huvitavamad või meeldivamamad just need kaks esimest Ukrainas toimuva sõja näited. See on nii aktuaalne teema ja näited on sul üldised ja lihtsad. Kõikidele mõistetavad näited. ,24/03/2022 11:58,30,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242060,likert explanation,"On räägitud sõnavabadusest ja vastutusest ning nende seostest, mis on täpselt see, mida ülesandes küsiti. ",24/03/2022 11:58,15,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242060,contextual comment,"Sõnavabaduse plokk on esimene näide sõnavabdusest, sest räägitakse Ukrainast, mis on tänapäeva ühiskonna aktuaalsemaid teemasid. Sobib väga kenasti. ",24/03/2022 11:58,18,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242060,contextual comment,"Järgmises lõigus on käsitletud vastutust, mis on samuti ülesandele vastav. Samamoodi on toodud näide Ukrainast, mis on tänapäeva teema. ",24/03/2022 11:58,19,,, 
1,Tagasiside kirjutamisülesande näidetele,242340,242060,contextual comment,"Kolmandas lõigus on toodud välja sõnavabaduse ja vastutuse seos. Mina ise pole kursis kirjutatud brändide konfliktiga, kuid kuna autor on need just välja toonud, siis eeldan, et see on mingil määral aktuaalne või tänapäeval räägitud teema. Saan aru autori mõttest ning sobib sõnavabaduse ja vastutuse lõiguks hästi.",24/03/2022 11:58,47,,, 
1,Tagasiside kirjutamisülesande näidetele,242622,242574,rating explanation,"Tekst on nii keeruline, et ma pole isegi kindel, kas esitatud väide läheb tööülesandega kokku. Ka näites ei leia ma seoseid sõnavabaduse ja vastutuse vahel.",24/03/2022 11:55,25,,, 
1,Tagasiside kirjutamisülesande näidetele,242622,242574,likert explanation,on ainult üks näide,24/03/2022 11:55,4,,, 
1,Tagasiside kirjutamisülesande näidetele,242622,242574,contextual comment,"minu arvates on seos õhkõrn, viide valekaebusele on ainus mis veidigi päästab.",24/03/2022 11:55,12,,,1
1,Tagasiside kirjutamisülesande näidetele,242622,241908,rating explanation,Teise lõigu näites peaks olema täpsustatud et meemimeistrid poevad valenime taha peitu. Esimese lõigu näide on natuke liiga pikk ja tähelepanu jõuab juba hajuda. ,24/03/2022 11:49,24,,, 
1,Tagasiside kirjutamisülesande näidetele,242622,241908,likert explanation,näited on asjakohased,24/03/2022 11:49,3,,, 
1,Tagasiside kirjutamisülesande näidetele,242622,241908,contextual comment,Esimene näide sobib ilusti. Teise lõigu näite täpsustuse kirjutasin eelpool. Kolmanda lõigu näide on ka minu arvates sobiv,24/03/2022 11:49,18,5,,1
1,Tagasiside kirjutamisülesande näidetele,241872,242342,rating explanation,juba väga hästi kirja pandud tervik,23/03/2022 21:19,6,,, 
1,Tagasiside kirjutamisülesande näidetele,241872,242342,likert explanation,,23/03/2022 21:19,0,,, 
1,Tagasiside kirjutamisülesande näidetele,241872,242126,rating explanation,meeldisid asjakohased filmi ja kirjanduse näited,23/03/2022 21:16,6,,, 
1,Tagasiside kirjutamisülesande näidetele,241872,242126,likert explanation,,23/03/2022 21:16,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242323,rating explanation,Mule meeldib kõige rohkem neljas näide.,23/03/2022 20:37,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242323,likert explanation,Näited on olemas!,23/03/2022 20:37,3,,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242323,contextual comment,Kõik on väga head näited. Sobivad suurepäraselt. Hea töö!,23/03/2022 20:37,9,,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242095,rating explanation,Kertu Moppeli arvamusloos „Kertu Moppel: Ma tegin ainult nalja!“,23/03/2022 19:53,9,,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242095,likert explanation,Näited on olemas!,23/03/2022 19:53,3,,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242095,contextual comment,Väide ja näide sobivad väga hästi kokku.,23/03/2022 19:53,7,5,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242095,contextual comment,Väide ja näide sobivad hästi kokku.,23/03/2022 19:53,6,5,, 
1,Tagasiside kirjutamisülesande näidetele,242062,242095,contextual comment,Väide ja näide sobivad. Väga hästi sobib kaneelisaia näide.,23/03/2022 19:53,9,5,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242273,likert explanation,Teises lõigus on vist väide veel puudu?,23/03/2022 19:25,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242273,contextual comment,"Ma arvan, et sul on lihtsam, kuid tood näiteks selle Tiktoki teema ning väite seed kuidagi üldistavamalt. ",23/03/2022 19:25,17,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242273,contextual comment,"Ma arvan, et see sobiks väga hästi näiteks, seega pead veel mõtlema väite:))",23/03/2022 19:25,13,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242273,contextual comment,Siin samuti oled kedagi tsiteerinud. See oleks siis pigem näide?,23/03/2022 19:25,10,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242091,likert explanation,"Näited on olemas. Oled praegu kirjutanud ainult sõnavabadusest, vastutuse teema jääb võib-olla veidi tahaplaanile. Võimalik, et eksin, kuid mulle jäi selline mulje",23/03/2022 19:18,22,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242091,contextual comment,"Natuke tekitab see väide kahtlust, kuid usun, et kui seletuses lahti selgitad, siis on mõistetav.",23/03/2022 19:18,15,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242091,contextual comment,"väide hea ning sobib teemaga! Näide muidu sobib teemaga, kuid ma arvan, et kirjandis (ja soovitatavalt eksamil) oleks ehk parem mingi teine näide leida, neid on selle teema kohta palju-palju:)",23/03/2022 19:18,30,,, 
1,Tagasiside kirjutamisülesande näidetele,242495,242091,contextual comment,"Selle puhul peaksid vist siis mainima, et Venemaal just puudub sõnavabadus jne",23/03/2022 19:18,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242076,rating explanation,Esimesse lõiku oli leitud väga huvitav näide.,23/03/2022 16:47,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242076,likert explanation,"On leitud huvitavad näited ühiskonnast ning meediast, mis sobivad antud kirjutamisülesandesse väga hästi.",23/03/2022 16:47,13,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242076,contextual comment,Lõigus on hästi selgitatud sõnavabaduse ning vastutuse seost.,23/03/2022 16:47,8,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242076,contextual comment,Selle lõigus on samuti näha sõnavabaduse ning vastutuse seost tänapäeva ühiskonnas.,23/03/2022 16:47,11,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242076,contextual comment,See lõik on eriti intrigeeriv ning ka selles on seost hästi avatud.,23/03/2022 16:47,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242355,rating explanation,"Näiteks võiks olla rohkem lahti seletatud, et oleks neist parem mõista. Hetkel meeldis enim 6. punkt, sest see on kõige paremini põhjendatud ja selgitatud hetkel.",23/03/2022 16:36,25,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242355,likert explanation,"7. punkt on võimalik näide ilukirjandusest, 6. ja 9. on sobilikud ühiskonnast.",23/03/2022 16:36,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242355,contextual comment,Selles saab hästi selgitada sõnavabaduse ja vastutuse seost tänapäeva ühiskonnas.,23/03/2022 16:36,10,,, 
1,Tagasiside kirjutamisülesande näidetele,242044,242355,contextual comment,"See on samuti huvitav näide leitud, kust on võimalik seost lahti seletada.",23/03/2022 16:36,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242839,243293,rating explanation,"Mulle väga meeldis esimene lõik ühes oma näidetega. Kas sotsiaalmeediat ja selle juures ka sõnavabadust tuleks piirata, kuna seda kasutatakse tihti kuritahtlikel eesmärkidel on väga hea argument. Samuti meeldis mulle näide Hiina RV kohta. Minu meelest sobib see väga hästi illustreerimaks väidet.  Teises lõigus on väidet natukene raske välja lugeda. Seal on mitmeid lauseid, mis iseenesest võiksid olla väiteid, kuid nende seotus kirjandi teemaga pole eriti selge. Samuti pole ka neile toodud näiteid. Mulle meeldib viimane lause, kindlasti saaks seda avada, kui et meie öeldul on tagajärjed.  Kolmas lõik kannatab samade probleemide tõttu, mis teinegi. Seos sõnavabaduse ja vastutusega on üpris ebaselge, kuigi materjal, mille põhjal arutleda, on iseenesest hea. Soovitan selle lõigu ümber mõelda :)",23/03/2022 16:36,118,,, 
1,Tagasiside kirjutamisülesande näidetele,242839,243293,likert explanation,Näited on toodud ühiskonnast.,23/03/2022 16:36,4,,, 
1,Tagasiside kirjutamisülesande näidetele,242839,243293,contextual comment,Vt. esimest ülesannet.,23/03/2022 16:36,3,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242857,242435,rating explanation,,23/03/2022 12:16,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242857,242435,likert explanation,,23/03/2022 12:16,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242857,242435,contextual comment,Sisukas ja head näited,23/03/2022 12:16,4,,, 
1,Tagasiside kirjutamisülesande näidetele,242857,242339,rating explanation,Sõna näiteks pole hea kasutada,23/03/2022 12:15,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242857,242339,likert explanation,,23/03/2022 12:15,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242857,242339,contextual comment,Sisukas ja head näited,23/03/2022 12:15,4,,, 
1,Tagasiside kirjutamisülesande näidetele,243073,242687,rating explanation,"Palja Porgandi näide on hea. Teises näites võiks paremini seletada, miks siiski see uudis vale oli või kust jookseb piir, millest tohib kirj ja millest mitte. Praegu jääb mulje, et ajakirjandus ei tohiks üldse kajastada poliitiku kui rahvasaadiku eraelu. Kolmas samuti sobib. ",23/03/2022 10:44,42,,, 
1,Tagasiside kirjutamisülesande näidetele,243073,242687,likert explanation,,23/03/2022 10:44,0,,, 
1,Tagasiside kirjutamisülesande näidetele,243073,242275,rating explanation,"kuna väidet pole, siis ei oska öelda, kas need näited toetavad väidet",23/03/2022 10:39,12,,, 
1,Tagasiside kirjutamisülesande näidetele,243073,242275,likert explanation,,23/03/2022 10:39,0,,, 
1,Tagasiside kirjutamisülesande näidetele,243073,242275,contextual comment,sõnasta väide,23/03/2022 10:39,2,,, 
1,Tagasiside kirjutamisülesande näidetele,242146,242884,rating explanation,Kõik on hästi ülesehitatud ja sobituvad. Meeldivad su mõtted ja näited! Eriti midagi muuta ei oskagi :),23/03/2022 10:31,17,,, 
1,Tagasiside kirjutamisülesande näidetele,242146,242884,likert explanation,,23/03/2022 10:31,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242146,242884,contextual comment,hea näide!,23/03/2022 10:31,2,,, 
1,Tagasiside kirjutamisülesande näidetele,242146,242884,contextual comment,"seda pole vaja, sest arutlevas kirjandis sa kirjutadki enda arvamust põhimõtteliselt ju",23/03/2022 10:31,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242146,242884,contextual comment,kirjuta see küsimus lauseks ning sul on viimase lõigu järeldus olemas. ,23/03/2022 10:31,11,,, 
